<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.11.05	77.93500	78.69600	76.75300	76.83300	62006	0	1451
2020.11.06	77.17900	77.90800	76.93150	77.40550	51799	0	1100
2020.11.09	77.23200	77.26500	75.73800	76.31050	58020	0	1100
2020.11.10	76.54050	76.91700	76.08600	76.48050	51277	0	1200
2020.11.11	76.37300	77.13800	75.97750	77.06800	41240	0	1350
2020.11.12	77.21100	77.53799	76.61549	77.32300	47231	0	1100
2020.11.13	77.28900	77.70050	77.13299	77.41450	32380	0	1550
2020.11.16	77.09050	77.12200	76.14250	76.19150	55868	0	1150
2020.11.17	76.29099	76.66800	76.09050	76.23100	46509	0	1100
2020.11.18	76.20300	76.31050	75.51450	75.90800	45831	0	1100
2020.11.19	76.04850	76.60500	76.03000	76.07600	45393	0	1101
2020.11.20	76.13400	76.26600	75.82150	76.22050	39088	0	1300
2020.11.23	76.05150	76.52550	75.56850	76.16850	45809	0	1101
2020.11.24	75.77850	76.15250	75.33849	75.49200	44665	0	1200
2020.11.25	75.48550	75.96800	75.30849	75.50600	47880	0	1201
2020.11.26	75.50550	75.75400	75.29399	75.56350	26870	0	1100
2020.11.27	75.56800	76.31200	75.56800	75.87399	37936	0	1150
2020.11.30	76.31149	76.58549	75.78499	76.30550	38237	0	1151
2020.12.01	76.09350	76.43450	75.53300	75.76300	43354	0	1100
2020.12.02	75.81400	75.92300	75.05899	75.10300	41293	0	1100
2020.12.03	75.12099	75.38850	74.24950	74.34400	44671	0	1100
2020.12.04	74.35500	74.39400	73.74800	73.97849	39260	0	1150
2020.12.07	74.19050	74.51050	73.28799	73.54500	45928	0	1100
2020.12.08	73.54500	73.83650	73.03600	73.50150	47742	0	1100
2020.12.09	73.20000	74.03799	73.15650	73.97750	45332	0	1100
2020.12.10	73.58100	73.86400	72.94800	73.06950	54906	0	1150
2020.12.11	73.02650	73.40650	72.85649	73.02899	47680	0	1100
2020.12.14	72.96450	73.97500	72.76300	73.70650	58405	0	1100
2020.12.15	73.46049	73.83300	73.29050	73.37800	43413	0	1100
2020.12.16	73.32400	73.70149	73.24049	73.33100	38749	0	1101
2020.12.17	73.03000	73.10000	72.64150	72.84050	41217	0	1101
2020.12.18	73.14850	73.88299	72.94600	73.51900	42642	0	1101
2020.12.21	73.98850	75.45700	73.92400	74.67300	65530	0	1100
2020.12.22	75.12950	75.85250	74.97650	75.81000	50871	0	1100
2020.12.23	75.68550	75.76250	74.71049	75.20600	51113	0	1100
2020.12.24	75.02250	75.14799	73.92000	74.00300	45972	0	1151
2020.12.28	73.88050	74.03050	73.51650	73.73449	35342	0	1150
2020.12.29	73.68000	74.09149	73.36200	74.02550	37692	0	1200
2020.12.30	73.37149	74.97950	73.37149	74.40900	46428	0	1101
2021.01.04	74.07800	74.40050	73.05250	74.05400	50437	0	1100
2021.01.05	73.86700	75.27299	73.83400	73.94450	58468	0	1100
2021.01.06	73.78700	74.19849	73.37099	74.03350	57696	0	1100
2021.01.08	74.18500	74.82500	73.80299	74.26099	63327	0	1100
2021.01.11	74.22549	74.99300	74.22549	74.55899	56025	0	1200
2021.01.12	74.29250	74.39199	73.40000	73.54600	52223	0	1200
