<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.10	112.66	115.26	112.20	114.90	574	0	120
2020.09.11	114.71	115.37	113.17	113.32	497	0	120
2020.09.14	113.38	113.80	112.12	113.05	354	0	120
2020.09.15	113.45	114.55	112.27	112.57	665	0	120
2020.09.16	113.31	114.42	112.93	114.08	584	0	120
2020.09.17	113.62	114.78	112.79	114.47	318	0	120
2020.09.18	114.60	115.91	113.98	115.66	383	0	120
2020.09.21	115.85	116.66	112.96	112.96	545	0	120
2020.09.22	113.26	113.36	110.05	110.39	746	0	120
2020.09.23	110.94	110.94	103.71	106.82	1154	0	120
2020.09.24	106.99	108.27	104.24	104.44	650	0	120
2020.09.25	104.47	104.82	103.07	103.18	638	0	120
2020.09.28	104.63	105.65	103.97	105.48	547	0	120
2020.09.29	105.70	109.11	105.18	108.86	656	0	120
2020.09.30	108.74	112.18	107.34	111.49	538	0	120
2020.10.01	111.74	111.90	108.93	111.58	569	0	120
2020.10.02	110.67	111.41	109.22	109.40	542	0	120
2020.10.05	109.63	112.37	109.53	111.88	460	0	120
2020.10.06	111.66	112.41	111.62	112.27	405	0	120
2020.10.07	111.92	111.92	106.92	110.64	673	0	120
2020.10.08	110.82	113.42	110.08	113.30	372	0	120
2020.10.09	112.36	114.00	111.50	113.31	504	0	120
2020.10.12	114.17	115.56	113.85	114.50	473	0	120
2020.10.13	115.17	116.27	115.15	116.05	379	0	120
2020.10.14	115.95	116.08	113.81	114.70	502	0	120
2020.10.15	113.59	116.10	112.33	115.04	912	0	120
2020.10.16	114.75	115.72	113.34	113.37	511	0	120
2020.10.19	113.53	115.57	113.23	115.57	475	0	120
2020.10.20	115.40	116.87	115.33	116.06	636	0	120
2020.10.21	116.02	117.06	108.99	110.61	1141	0	120
2020.10.22	110.69	112.87	109.85	110.94	808	0	120
2020.10.23	110.87	115.74	110.44	115.41	916	0	120
2020.10.26	114.28	115.92	114.23	115.62	655	0	120
2020.10.27	116.08	116.99	115.12	116.92	746	0	120
2020.10.28	116.75	117.35	116.26	117.02	455	0	120
2020.10.29	117.31	117.51	112.61	112.86	573	0	120
2020.10.30	113.23	115.65	113.12	115.32	389	0	120
2020.11.02	114.93	116.90	113.71	116.01	718	0	120
2020.11.03	115.90	117.01	114.98	116.27	419	0	120
2020.11.04	116.28	116.86	115.74	116.60	423	0	120
2020.11.05	116.28	116.96	114.07	116.05	693	0	120
2020.11.06	115.80	115.95	115.04	115.44	758	0	120
2020.11.09	116.36	116.36	113.81	115.62	457	0	120
2020.11.10	115.48	119.27	115.00	118.61	568	0	120
2020.11.11	118.09	118.89	118.04	118.56	473	0	120
2020.11.12	118.09	120.59	117.43	120.03	661	0	120
2020.11.13	120.16	123.60	120.16	123.01	789	0	120
2020.11.16	122.72	127.95	122.72	126.12	985	0	120
2020.11.17	126.36	127.79	126.36	127.69	668	0	120
2020.11.18	127.52	129.36	127.32	129.18	606	0	120
2020.11.19	128.43	129.23	124.98	128.43	694	0	120
2020.11.20	128.29	128.77	125.82	128.24	611	0	120
2020.11.23	128.06	128.39	127.46	128.16	511	0	120
2020.11.24	128.18	130.01	126.78	127.56	574	0	120
2020.11.25	127.71	128.14	126.83	127.81	435	0	120
2020.11.27	128.29	129.21	128.21	129.15	278	0	120
2020.11.30	129.27	129.70	128.87	129.18	383	0	120
2020.12.01	129.02	129.02	124.28	126.10	684	0	120
2020.12.02	125.39	127.38	125.39	126.60	506	0	120
2020.12.03	126.45	127.78	125.67	127.00	489	0	120
2020.12.04	127.08	127.20	123.90	124.01	420	0	120
2020.12.07	124.71	125.11	121.54	122.52	771	0	120
2020.12.08	122.15	126.85	121.64	125.79	823	0	120
2020.12.09	125.57	126.22	124.51	126.02	457	0	120
2020.12.10	125.67	125.67	120.39	120.96	653	0	120
2020.12.11	120.64	120.76	115.74	115.86	668	0	120
2020.12.14	115.84	116.29	114.06	114.18	904	0	120
2020.12.15	114.14	115.44	113.28	115.12	608	0	120
2020.12.16	115.29	118.36	114.74	117.43	716	0	120
2020.12.17	117.15	117.76	114.52	114.97	677	0	120
2020.12.18	115.40	118.76	115.25	117.56	743	0	120
2020.12.21	117.42	118.47	116.66	118.01	504	0	120
2020.12.22	118.13	119.58	117.86	118.16	497	0	120
2020.12.23	118.28	118.28	116.69	117.84	426	0	120
2020.12.24	117.60	119.37	117.26	118.73	269	0	120
2020.12.28	119.09	122.09	118.55	119.88	417	0	120
2020.12.29	119.98	121.92	119.59	121.26	569	0	120
2020.12.30	122.17	124.04	121.90	123.69	759	0	120
2020.12.31	123.68	123.80	122.15	122.94	737	0	120
2021.01.04	123.55	124.21	118.48	120.08	596	0	120
2021.01.05	120.48	121.86	117.90	121.59	570	0	120
2021.01.06	121.96	123.07	121.25	122.95	419	0	120
2021.01.07	122.83	124.31	122.61	123.00	408	0	120
2021.01.08	123.25	124.11	121.43	122.05	726	0	120
2021.01.11	121.49	121.99	118.76	120.61	571	0	120
2021.01.12	120.46	120.69	118.64	119.77	585	0	120
2021.01.13	119.16	122.47	119.11	122.27	446	0	120
2021.01.14	122.45	122.55	121.24	121.53	456	0	120
2021.01.15	121.64	121.66	119.37	119.96	492	0	120
2021.01.19	120.32	120.79	116.55	117.24	637	0	120
2021.01.20	115.96	116.30	114.60	115.79	745	0	120
2021.01.21	116.28	117.74	114.73	115.59	551	0	120
2021.01.22	115.67	115.77	114.11	114.76	632	0	120
2021.01.25	114.37	114.47	111.28	111.35	563	0	120
2021.01.26	112.34	114.92	112.12	114.64	850	0	120
2021.01.27	114.67	114.94	110.62	112.84	1211	0	120
2021.01.28	112.60	112.60	111.29	111.56	914	0	120
2021.01.29	111.54	111.54	108.57	108.64	751	0	120
2021.02.01	109.07	109.34	106.05	106.19	913	0	120
2021.02.02	106.12	106.94	104.71	104.83	800	0	120
2021.02.03	105.58	107.46	104.64	106.57	797	0	120
2021.02.04	107.98	109.02	107.02	108.06	926	0	120
2021.02.05	108.16	110.56	107.14	110.46	1624	0	120
2021.02.08	110.59	112.13	109.77	111.63	1034	0	120
2021.02.09	111.39	111.39	108.86	110.17	627	0	120
2021.02.10	110.47	111.81	109.95	110.60	1492	0	120
2021.02.11	111.07	111.59	109.90	110.57	616	0	120
2021.02.12	110.78	111.57	110.63	110.70	481	0	120
2021.02.16	111.65	113.62	111.18	112.45	1097	0	120
2021.02.17	112.58	112.58	109.94	110.46	828	0	120
2021.02.18	110.61	110.96	107.95	108.38	897	0	120
2021.02.19	108.15	109.47	107.13	108.33	1014	0	120
2021.02.22	108.68	109.26	107.49	108.38	849	0	120
2021.02.23	108.40	110.37	108.40	109.57	1116	0	120
2021.02.24	109.39	111.65	109.00	111.41	931	0	120
2021.02.25	111.38	111.69	107.56	108.37	1256	0	120
2021.02.26	108.12	109.70	106.47	108.04	1796	0	120
2021.03.01	109.51	111.24	108.73	109.73	1215	0	120
2021.03.02	109.99	110.23	107.82	108.31	1266	0	120
2021.03.03	108.16	109.03	106.97	107.77	518	0	120
