<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.11.26	1.19153	1.19406	1.18851	1.19121	39318	0	6
2020.11.27	1.19110	1.19640	1.19070	1.19620	43760	0	6
2020.11.30	1.19580	1.20029	1.19236	1.19256	60083	0	6
2020.12.01	1.19265	1.20763	1.19257	1.20719	61058	0	6
2020.12.02	1.20690	1.21182	1.20398	1.21146	67748	0	6
2020.12.03	1.21133	1.21743	1.21007	1.21476	64232	0	6
2020.12.04	1.21377	1.21771	1.21100	1.21200	64596	0	6
2020.12.07	1.21253	1.21660	1.20783	1.21086	63613	0	6
2020.12.08	1.21069	1.21339	1.20953	1.21044	60832	0	6
2020.12.09	1.21035	1.21471	1.20587	1.20807	61632	0	6
2020.12.10	1.20819	1.21587	1.20740	1.21414	74532	0	6
2020.12.11	1.21388	1.21627	1.21052	1.21105	64523	0	6
2020.12.14	1.21337	1.21765	1.21154	1.21421	57440	0	6
2020.12.15	1.21412	1.21686	1.21212	1.21524	53958	0	6
2020.12.16	1.21527	1.22118	1.21249	1.21988	63588	0	6
2020.12.17	1.21977	1.22724	1.21895	1.22673	56585	0	6
2020.12.18	1.22673	1.22716	1.22254	1.22538	54431	0	6
2020.12.21	1.22242	1.22527	1.21296	1.22431	88174	0	6
2020.12.22	1.22358	1.22568	1.21520	1.21619	67164	0	6
2020.12.23	1.21614	1.22208	1.21537	1.21860	63401	0	6
2020.12.24	1.21839	1.22154	1.21765	1.21798	36887	0	6
2020.12.28	1.21811	1.22501	1.21775	1.22144	55727	0	6
2020.12.29	1.22091	1.22749	1.22069	1.22493	53771	0	6
2020.12.30	1.22456	1.23097	1.22448	1.22994	54912	0	6
2020.12.31	1.22941	1.23090	1.22089	1.22097	50467	0	6
2021.01.04	1.22298	1.23088	1.22249	1.22517	78517	0	6
2021.01.05	1.22502	1.23055	1.22432	1.22985	67647	0	6
2021.01.06	1.22970	1.23492	1.22656	1.23245	99743	0	6
2021.01.07	1.23270	1.23441	1.22448	1.22688	77131	0	6
2021.01.08	1.22675	1.22844	1.21924	1.22170	88583	0	6
2021.01.11	1.22107	1.22319	1.21320	1.21499	72065	0	6
2021.01.12	1.21500	1.22093	1.21368	1.22073	67354	0	6
2021.01.13	1.22061	1.22226	1.21397	1.21577	62867	0	6
2021.01.14	1.21595	1.21781	1.21106	1.21530	69273	0	6
