<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.23	184.00	187.10	173.20	176.00	3749	0	230
2020.09.24	176.00	186.40	175.70	183.90	3909	0	230
2020.09.25	183.90	186.30	180.30	185.20	3429	0	230
2020.09.26	185.20	191.80	181.80	189.70	4348	0	230
2020.09.27	189.70	198.10	184.90	193.80	4836	0	230
2020.09.28	193.80	200.10	192.90	195.90	6515	0	230
2020.09.29	195.90	196.20	191.00	192.40	4317	0	230
2020.09.30	192.40	195.80	191.20	191.70	4186	0	230
2020.10.01	191.70	198.40	188.20	190.70	4446	0	230
2020.10.02	190.70	193.70	180.40	185.20	5700	0	230
2020.10.03	185.20	188.50	184.40	186.10	3554	0	230
2020.10.04	186.10	189.10	184.30	187.20	3979	0	230
2020.10.05	187.20	188.90	185.10	185.60	3415	0	230
2020.10.06	185.60	194.30	182.70	183.60	5237	0	230
2020.10.07	183.70	189.70	183.20	188.00	4971	0	230
2020.10.08	188.00	199.80	187.20	197.50	5876	0	229
2020.10.09	197.60	202.30	195.90	198.90	8077	0	230
2020.10.10	198.90	206.80	198.50	200.80	8709	0	224
2020.10.11	200.80	204.20	197.50	200.60	6463	0	222
2020.10.12	200.60	204.70	197.00	203.70	6705	0	222
2020.10.13	203.70	216.40	200.36	213.30	8332	0	221
2020.10.14	213.30	218.80	212.20	215.70	7866	0	225
2020.10.15	215.70	225.00	215.40	222.60	9808	0	221
2020.10.16	222.60	226.37	206.92	212.29	18958	0	221
2020.10.17	212.29	214.39	205.14	207.10	10028	0	221
2020.10.18	207.10	212.84	206.21	210.30	8272	0	221
2020.10.19	210.30	213.59	208.30	211.53	12069	0	221
2020.10.20	211.53	211.54	200.20	202.91	15749	0	221
2020.10.21	202.91	219.31	202.00	217.51	17593	0	221
2020.10.22	217.52	230.91	215.00	228.31	25120	0	221
2020.10.23	228.32	232.82	222.30	226.45	18751	0	221
2020.10.24	226.45	233.19	224.30	229.64	11065	0	221
2020.10.25	229.64	231.01	224.40	228.04	11732	0	221
2020.10.26	228.04	229.52	213.00	218.22	21490	0	221
2020.10.27	218.22	225.55	216.71	221.92	24251	0	221
2020.10.28	221.92	238.31	219.70	226.13	35441	0	221
2020.10.29	226.13	229.99	219.40	229.51	21865	0	221
2020.10.30	229.46	230.72	217.53	223.07	27558	0	221
2020.10.31	223.07	226.85	221.92	224.59	16818	0	221
2020.11.01	224.59	231.14	222.60	229.38	12902	0	221
2020.11.02	229.38	231.89	217.90	220.80	22550	0	221
2020.11.03	220.80	221.38	199.90	205.31	25089	0	221
2020.11.04	205.40	207.73	196.88	202.50	27857	0	221
2020.11.05	202.50	212.10	202.50	207.97	23590	0	221
2020.11.06	207.97	216.29	207.97	214.40	29847	0	221
2020.11.07	214.48	232.11	203.40	211.43	37232	0	221
2020.11.08	211.44	232.90	209.31	224.00	27410	0	221
2020.11.09	223.91	229.97	216.90	222.98	25270	0	221
2020.11.10	222.98	224.27	215.10	217.81	24511	0	221
2020.11.11	217.82	220.96	215.44	217.79	18609	0	221
2020.11.12	217.79	223.89	213.02	219.18	16881	0	221
2020.11.13	219.18	228.00	209.80	226.90	12750	0	221
2020.11.14	226.90	227.82	213.73	215.43	11132	0	221
2020.11.15	215.32	218.71	205.10	207.90	10101	0	221
2020.11.16	207.90	216.34	206.91	211.47	12747	0	221
2020.11.17	211.47	216.79	209.80	214.23	12923	0	221
2020.11.18	214.39	216.25	205.01	207.32	14090	0	221
2020.11.19	207.02	210.22	204.49	207.72	7922	0	221
2020.11.20	207.72	218.35	206.40	216.65	14290	0	221
2020.11.21	216.65	253.68	214.45	252.38	43322	0	221
2020.11.22	252.38	261.59	228.60	248.71	54951	0	221
2020.11.23	248.71	272.31	236.60	264.71	64845	0	221
2020.11.24	264.71	312.90	264.07	286.90	73171	0	221
2020.11.25	286.90	303.89	272.20	273.20	61189	0	221
2020.11.26	273.20	273.20	212.80	222.84	83730	0	221
2020.11.27	222.81	233.30	213.40	220.35	72900	0	221
2020.11.28	220.40	237.90	217.45	231.04	58129	0	221
2020.11.29	231.10	241.12	227.10	236.73	55219	0	221
2020.11.30	236.81	263.47	233.05	261.32	63665	0	221
2020.12.01	261.31	267.69	227.40	243.40	68561	0	221
2020.12.02	243.42	245.91	231.50	240.51	63085	0	221
2020.12.03	240.45	244.39	235.30	239.30	43242	0	221
2020.12.04	239.25	252.39	229.00	232.94	54661	0	221
2020.12.05	232.81	235.99	225.50	232.70	39773	0	221
