<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.02	17.983	18.126	17.755	17.932	42247	0	12
2020.07.03	17.944	18.061	17.931	18.033	16634	0	12
2020.07.06	18.028	18.392	17.933	18.252	20774	0	12
2020.07.07	18.234	18.357	17.982	18.253	21650	0	12
2020.07.08	18.255	18.765	18.234	18.709	26519	0	12
2020.07.09	18.702	19.035	18.480	18.647	38998	0	12
2020.07.10	18.624	18.802	18.478	18.708	27376	0	12
2020.07.13	18.710	19.374	18.710	19.050	36096	0	12
2020.07.14	19.037	19.294	18.870	19.215	50577	0	12
2020.07.15	19.249	19.473	19.128	19.417	45843	0	12
2020.07.16	19.416	19.458	19.093	19.143	41524	0	12
2020.07.17	19.147	19.389	18.924	19.325	34476	0	12
2020.07.20	19.320	19.915	19.249	19.900	47503	0	12
2020.07.21	19.907	21.324	19.850	21.273	60688	0	12
2020.07.22	21.266	23.071	21.266	22.996	76963	0	12
2020.07.23	23.034	23.247	22.244	22.580	88603	0	12
2020.07.24	22.601	22.917	22.387	22.745	61853	0	12
2020.07.27	22.704	24.589	22.680	24.589	86955	0	12
2020.07.28	24.520	26.183	22.292	24.405	104131	0	12
2020.07.29	24.434	24.946	23.300	24.279	80729	0	12
2020.07.30	24.303	24.407	22.897	23.470	91047	0	12
2020.07.31	23.496	24.479	23.277	24.325	101648	0	12
2020.08.03	24.757	24.942	24.002	24.318	72755	0	12
2020.08.04	24.306	26.034	24.127	25.996	88634	0	12
2020.08.05	26.034	27.133	25.374	26.933	120576	0	12
2020.08.06	26.949	29.076	26.789	28.899	120812	0	12
2020.08.07	28.884	29.842	27.377	28.280	138524	0	12
2020.08.10	28.458	29.401	27.803	29.121	112963	0	12
2020.08.11	29.089	29.249	24.373	24.791	162698	0	12
2020.08.12	24.798	26.280	23.390	25.513	118405	0	12
2020.08.13	25.513	27.714	25.258	27.479	129736	0	12
2020.08.14	27.474	27.726	25.731	26.410	141555	0	12
2020.08.17	26.590	27.569	25.816	27.477	124461	0	12
2020.08.18	27.475	28.462	27.089	27.650	120276	0	12
2020.08.19	27.696	28.022	26.467	26.699	134278	0	12
2020.08.20	26.656	27.522	26.609	27.229	129645	0	12
2020.08.21	27.236	27.536	26.032	26.730	109588	0	12
2020.08.24	26.718	27.235	26.252	26.598	99313	0	12
2020.08.25	26.575	26.797	26.048	26.517	89115	0	12
2020.08.26	26.524	27.482	26.088	27.473	101762	0	12
2020.08.27	27.486	27.925	26.503	26.977	107631	0	12
2020.08.28	26.998	27.713	26.826	27.489	107718	0	12
2020.08.31	27.554	28.356	27.554	28.130	95461	0	12
2020.09.01	28.110	28.897	27.562	28.105	106715	0	12
2020.09.02	28.099	28.307	27.062	27.423	104035	0	12
2020.09.03	27.442	27.710	26.475	26.587	121337	0	12
2020.09.04	26.555	27.019	26.291	26.892	114135	0	12
2020.09.07	26.825	27.169	26.618	26.830	56705	0	12
2020.09.08	26.871	27.095	25.836	26.659	114487	0	12
2020.09.09	26.624	27.118	26.401	26.966	85457	0	12
