<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.02.15	465.13	469.02	462.47	466.82	576	0	84
2021.02.16	466.13	467.61	463.98	466.79	2068	0	84
2021.02.17	470.55	474.28	470.14	474.02	2402	0	84
2021.02.18	474.55	483.75	473.99	483.55	2482	0	84
2021.02.19	485.92	493.07	485.51	491.38	2562	0	84
2021.02.22	490.55	499.38	485.60	499.38	2816	0	84
2021.02.23	497.76	499.54	486.38	486.48	3968	0	84
2021.02.24	488.44	491.75	485.43	489.86	2670	0	84
2021.02.25	491.35	493.70	475.09	475.09	3314	0	84
2021.02.26	473.48	473.48	462.78	463.50	2690	0	84
2021.03.01	466.47	474.41	463.51	465.45	2638	0	84
2021.03.02	466.74	474.98	465.78	474.42	3302	0	84
2021.03.03	472.26	474.49	465.29	465.64	2319	0	0
