<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.29	780.87	787.47	780.87	785.59	819	0	42
2020.09.30	788.17	790.03	783.43	784.16	531	0	41
2020.10.01	780.50	787.49	779.47	787.24	583	0	42
2020.10.02	788.02	792.96	787.91	788.59	622	0	42
2020.10.05	788.49	799.68	787.39	797.34	852	0	41
2020.10.06	800.03	800.49	793.42	797.19	701	0	39
2020.10.07	794.84	796.56	792.37	795.25	941	0	42
2020.10.08	792.49	800.23	792.09	797.74	701	0	42
2020.10.09	796.38	797.28	793.44	795.60	693	0	42
2020.10.13	796.08	798.97	794.71	796.98	638	0	42
2020.10.14	797.72	800.69	796.19	798.44	673	0	42
2020.10.15	801.92	803.29	800.38	802.38	575	0	42
2020.10.16	795.46	796.24	793.63	795.95	651	0	42
2020.10.19	790.48	790.87	784.89	786.50	661	0	42
2020.10.20	784.89	788.53	784.64	786.38	603	0	41
2020.10.21	784.98	785.57	781.23	782.54	484	0	42
2020.10.22	785.48	787.47	777.85	778.39	695	0	42
2020.10.23	776.68	780.18	774.67	776.93	670	0	42
2020.10.26	781.55	782.04	774.79	775.51	697	0	41
2020.10.27	770.61	774.19	767.94	771.64	637	0	41
2020.10.28	776.19	779.05	772.94	773.53	661	0	42
2020.10.29	773.83	774.11	767.36	772.98	684	0	42
2020.10.30	770.48	774.38	768.75	773.53	466	0	42
2020.11.02	769.21	770.05	765.87	767.91	438	0	42
2020.11.03	761.45	761.51	752.65	755.55	657	0	42
2020.11.04	755.39	759.99	753.54	755.58	665	0	42
2020.11.05	749.31	756.70	748.30	756.15	646	0	42
2020.11.06	763.04	764.08	751.83	751.83	585	0	42
2020.11.09	748.15	756.82	747.06	755.49	512	0	41
2020.11.10	762.88	763.35	755.32	755.78	550	0	41
2020.11.11	757.25	759.58	754.44	755.83	764	0	41
2020.11.12	758.18	758.54	755.03	755.92	590	0	42
2020.11.13	765.04	769.54	764.72	767.44	555	0	42
2020.11.16	766.63	770.56	765.73	766.17	694	0	42
2020.11.17	767.69	768.48	764.23	764.72	587	0	42
2020.11.18	757.24	758.93	756.03	757.11	484	0	42
2020.11.19	759.43	760.12	757.15	758.56	412	0	42
2020.11.20	758.53	765.93	758.43	761.18	549	0	42
2020.11.23	761.38	772.25	760.28	771.47	603	0	41
2020.11.24	770.41	776.63	768.53	772.53	551	0	42
2020.11.25	770.36	773.58	767.95	768.48	448	0	42
2020.11.26	764.23	767.94	763.09	766.99	547	0	42
2020.11.27	767.21	768.72	763.93	768.18	402	0	42
2020.11.30	769.09	769.69	764.93	766.33	407	0	42
2020.12.01	761.04	761.88	757.03	759.88	452	0	42
2020.12.02	755.90	755.90	752.17	755.62	528	0	42
2020.12.03	751.03	753.78	750.08	751.18	395	0	42
2020.12.04	747.44	749.35	743.17	744.48	513	0	42
2020.12.07	746.12	746.89	740.13	742.69	660	0	41
2020.12.08	742.69	742.70	742.69	742.69	3	0	41
