<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.11.19	2580.0	2653.6	2560.6	2645.7	3549	0	48
2020.11.20	2650.3	2728.9	2649.3	2718.9	4484	0	48
2020.11.23	2737.7	2758.1	2708.8	2753.6	4610	0	48
2020.11.24	2758.2	2805.5	2736.8	2745.7	4581	0	48
2020.11.25	2745.9	2747.9	2671.7	2705.1	4338	0	48
2020.11.27	2756.5	2765.5	2686.4	2733.7	4023	0	48
2020.11.30	2742.0	2752.4	2710.1	2741.5	3934	0	48
2020.12.01	2739.1	2749.1	2651.5	2651.5	3860	0	48
2020.12.02	2627.2	2644.6	2601.8	2638.7	3559	0	48
2020.12.03	2633.3	2708.5	2616.4	2616.4	3829	0	48
2020.12.04	2622.5	2660.3	2608.5	2646.4	3448	0	48
2020.12.07	2600.4	2629.8	2576.0	2610.4	3205	0	48
2020.12.08	2620.9	2632.9	2543.8	2568.2	3306	0	48
2020.12.09	2573.7	2598.1	2527.4	2551.3	3282	0	48
2020.12.10	2536.5	2569.4	2509.1	2564.9	3142	0	48
2020.12.11	2570.0	2618.8	2564.5	2613.3	3844	0	48
2020.12.14	2634.0	2636.0	2568.8	2581.8	3253	0	48
2020.12.15	2586.4	2619.7	2522.1	2532.1	3465	0	48
2020.12.16	2544.6	2544.6	2494.3	2507.3	3221	0	48
2020.12.17	2520.8	2550.2	2499.4	2545.2	3073	0	48
2020.12.18	2526.9	2542.4	2483.1	2493.0	2752	0	48
2020.12.21	2464.0	2564.6	2427.1	2564.1	4461	0	48
2020.12.22	2562.7	2566.7	2492.5	2512.9	3396	0	48
2020.12.23	2521.5	2562.8	2512.0	2537.4	3237	0	48
2020.12.24	2551.0	2587.0	2521.2	2584.0	1694	0	48
2020.12.28	2590.9	2592.4	2539.6	2543.1	1573	0	48
2020.12.29	2537.7	2547.1	2485.4	2491.8	3010	0	48
2020.12.30	2491.9	2595.6	2489.9	2584.1	3253	0	48
2020.12.31	2604.2	2611.7	2563.3	2584.2	2889	0	48
2021.01.04	2607.1	2650.0	2532.3	2535.3	4119	0	48
2021.01.05	2527.0	2532.0	2485.6	2513.5	3613	0	48
2021.01.06	2501.2	2526.6	2461.8	2468.8	3052	0	48
2021.01.07	2470.9	2540.6	2459.4	2524.2	3933	0	48
2021.01.08	2532.3	2553.7	2490.9	2494.9	3119	0	48
2021.01.11	2488.7	2506.2	2462.3	2467.8	2707	0	48
2021.01.12	2477.4	2506.3	2469.4	2480.9	2883	0	48
2021.01.13	2488.9	2528.3	2477.5	2480.0	2970	0	48
2021.01.14	2483.1	2508.5	2454.6	2505.5	2659	0	48
2021.01.15	2531.5	2550.0	2504.1	2524.6	2944	0	48
2021.01.19	2535.5	2595.8	2513.0	2589.8	3346	0	48
2021.01.20	2593.4	2614.9	2548.0	2557.5	3183	0	48
2021.01.21	2565.1	2565.1	2529.7	2543.2	2699	0	48
2021.01.22	2514.8	2527.3	2475.4	2512.3	3113	0	48
2021.01.25	2508.2	2517.7	2482.7	2506.2	3109	0	48
2021.01.26	2494.8	2546.7	2488.3	2534.2	2890	0	48
2021.01.27	2555.3	2589.2	2491.4	2492.4	2738	0	48
2021.01.28	2480.6	2521.0	2471.1	2500.0	2581	0	48
2021.01.29	2497.1	2537.1	2497.1	2516.6	2276	0	48
2021.02.01	2533.9	2561.3	2494.5	2539.4	2383	0	48
2021.02.02	2541.3	2573.6	2515.7	2543.4	3229	0	48
2021.02.03	2542.3	2544.8	2502.9	2507.5	2754	0	48
2021.02.04	2510.0	2535.0	2494.6	2504.8	2416	0	48
2021.02.05	2506.3	2545.2	2492.5	2540.1	3148	0	48
2021.02.08	2527.6	2527.6	2485.7	2502.0	2897	0	48
2021.02.09	2514.2	2523.4	2479.5	2489.2	2292	0	48
2021.02.10	2494.7	2571.9	2487.1	2566.7	2484	0	48
