<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.11.20	5.3261	5.3865	5.3244	5.3734	9903	0	88
2020.11.23	5.3608	5.4420	5.3376	5.4249	9864	0	88
2020.11.24	5.4021	5.4021	5.3742	5.3832	8909	0	88
2020.11.25	5.3537	5.3614	5.3105	5.3145	8728	0	88
2020.11.26	5.3306	5.3379	5.2923	5.2981	6784	0	88
2020.11.27	5.3630	5.3742	5.3162	5.3457	7012	0	88
2020.11.30	5.3124	5.3900	5.2850	5.3724	11032	0	88
2020.12.01	5.3000	5.3118	5.2404	5.2511	9183	0	88
2020.12.02	5.2130	5.2409	5.2035	5.2304	8099	0	88
2020.12.03	5.2012	5.2015	5.1176	5.1339	8418	0	88
2020.12.04	5.1628	5.1793	5.1394	5.1665	8730	0	88
2020.12.07	5.1169	5.1191	5.0534	5.0642	8809	0	88
2020.12.08	5.0955	5.1148	5.0597	5.1140	9469	0	88
2020.12.09	5.1156	5.1650	5.0902	5.1555	10181	0	88
2020.12.10	5.0795	5.1246	5.0415	5.0563	9133	0	88
2020.12.11	5.0670	5.0835	5.0258	5.0566	9883	0	88
2020.12.14	5.0293	5.1248	5.0115	5.1138	10475	0	88
2020.12.15	5.0921	5.1191	5.0766	5.0888	10123	0	88
2020.12.16	5.1030	5.1377	5.0852	5.1276	9240	0	88
2020.12.17	5.0701	5.0745	5.0406	5.0587	9559	0	88
2020.12.18	5.1081	5.1117	5.0705	5.0924	9615	0	88
2020.12.21	5.1848	5.1984	5.1175	5.1294	10088	0	88
2020.12.22	5.1337	5.1670	5.1068	5.1511	10715	0	88
2020.12.23	5.1521	5.2150	5.1515	5.2097	8893	0	88
2020.12.24	5.1983	5.2131	5.1803	5.2124	235	0	88
2020.12.28	5.1923	5.3057	5.1871	5.2649	11100	0	88
2020.12.29	5.2031	5.2115	5.1620	5.1795	11382	0	88
2020.12.30	5.1689	5.2290	5.1509	5.1650	9306	0	88
2020.12.31	5.1896	5.1910	5.1883	5.1894	220	0	88
2021.01.04	5.1344	5.2669	5.1260	5.2528	10653	0	88
2021.01.05	5.3391	5.3479	5.2751	5.2755	11093	0	88
2021.01.06	5.2822	5.3457	5.2485	5.2832	11701	0	88
2021.01.07	5.3086	5.4072	5.2967	5.3929	11378	0	88
2021.01.08	5.3620	5.4088	5.3185	5.3680	11889	0	88
2021.01.11	5.4786	5.5111	5.4656	5.4840	11515	0	88
2021.01.12	5.4705	5.4857	5.3830	5.3836	11466	0	88
2021.01.13	5.3255	5.3466	5.2680	5.2992	12262	0	88
2021.01.14	5.2653	5.2965	5.1904	5.1958	10883	0	88
2021.01.15	5.2525	5.2892	5.2216	5.2544	10323	0	88
2021.01.18	5.3000	5.3177	5.2333	5.2624	9129	0	88
2021.01.19	5.2642	5.3431	5.2542	5.3343	10421	0	88
2021.01.20	5.3097	5.3223	5.2797	5.2916	9828	0	88
2021.01.21	5.2556	5.3952	5.2498	5.3700	10196	0	88
2021.01.22	5.4082	5.4715	5.4035	5.4664	9788	0	88
2021.01.25	5.4629	5.5233	5.4608	5.4627	211	0	88
2021.01.26	5.4204	5.4316	5.3373	5.3452	11619	0	88
2021.01.27	5.3672	5.4147	5.3537	5.3766	11548	0	88
2021.01.28	5.4465	5.4540	5.3880	5.4093	12208	0	88
2021.01.29	5.4964	5.4977	5.4389	5.4676	11679	0	88
2021.02.01	5.4366	5.4802	5.4349	5.4549	10257	0	88
2021.02.02	5.3867	5.4027	5.3404	5.3558	10802	0	88
2021.02.03	5.3409	5.3880	5.3182	5.3597	10997	0	88
2021.02.04	5.3585	5.4281	5.3522	5.4201	11104	0	88
2021.02.05	5.4422	5.4451	5.3419	5.3527	9942	0	88
2021.02.08	5.3941	5.4091	5.3025	5.3325	10312	0	88
2021.02.09	5.4095	5.4423	5.3668	5.3668	10769	0	88
2021.02.10	5.4137	5.4147	5.3480	5.3556	10889	0	88
2021.02.11	5.3424	5.4058	5.3313	5.3815	10806	0	88
2021.02.12	5.3855	5.4073	5.3524	5.3632	10269	0	88
2021.02.17	5.4135	5.4281	5.3868	5.4017	4076	0	88
