<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.09.11	1449.6	1467.8	1446.5	1458.1	1144	0	36
2020.09.14	1461.6	1463.7	1409.5	1409.5	2045	0	36
2020.09.15	1404.7	1432.6	1385.3	1415.8	2381	0	36
2020.09.16	1417.0	1441.0	1402.2	1411.8	1711	0	36
2020.09.17	1417.2	1417.7	1385.0	1407.9	1524	0	36
2020.09.18	1408.6	1429.5	1375.4	1385.1	1395	0	36
2020.09.21	1369.3	1373.4	1343.8	1368.2	1449	0	36
2020.09.22	1367.9	1383.1	1359.7	1363.2	1335	0	36
2020.09.23	1360.5	1377.6	1335.5	1366.4	1581	0	36
2020.09.24	1366.7	1388.0	1359.0	1372.2	1309	0	36
2020.09.25	1371.4	1389.1	1353.5	1380.4	1328	0	36
2020.09.28	1375.9	1383.0	1344.3	1346.3	1044	0	36
2020.09.29	1346.6	1353.2	1310.4	1317.5	1383	0	36
2020.09.30	1322.9	1337.5	1296.9	1323.8	1555	0	36
2020.10.01	1324.5	1345.8	1279.3	1302.6	1457	0	36
2020.10.02	1294.2	1319.5	1274.9	1316.9	1781	0	36
2020.10.05	1313.5	1315.0	1273.8	1283.4	1532	0	36
2020.10.06	1287.3	1288.3	1261.8	1270.4	1373	0	36
2020.10.07	1270.2	1270.7	1246.8	1250.8	1262	0	36
2020.10.08	1254.2	1275.4	1242.5	1264.7	1289	0	36
2020.10.09	1269.5	1276.6	1260.3	1274.0	966	0	36
2020.10.12	1276.6	1282.1	1244.1	1245.1	1011	0	36
2020.10.13	1249.4	1257.4	1226.1	1237.7	1381	0	36
2020.10.14	1240.5	1273.8	1238.5	1265.2	1107	0	36
2020.10.15	1265.4	1285.6	1244.1	1274.9	1213	0	36
2020.10.16	1278.2	1297.4	1274.7	1284.2	1103	0	36
2020.10.19	1283.8	1296.3	1274.2	1291.2	858	0	36
2020.10.20	1291.0	1292.5	1271.7	1274.2	701	0	36
2020.10.21	1273.5	1285.5	1258.2	1258.2	934	0	36
2020.10.22	1258.5	1295.2	1258.5	1295.2	1001	0	36
2020.10.23	1287.8	1292.9	1273.2	1281.9	631	0	36
2020.10.26	1288.0	1294.0	1275.3	1293.5	521	0	36
2020.10.27	1293.1	1329.6	1292.1	1326.7	1255	0	36
2020.10.28	1324.4	1336.7	1304.2	1320.5	1352	0	36
2020.10.29	1321.2	1322.1	1302.5	1310.9	774	0	36
2020.10.30	1316.0	1338.2	1313.5	1326.4	1250	0	36
2020.11.02	1325.1	1341.9	1314.3	1314.8	742	0	36
2020.11.03	1320.4	1329.3	1303.7	1305.2	1336	0	36
2020.11.04	1306.9	1315.2	1286.2	1291.7	996	0	36
2020.11.05	1296.7	1322.4	1292.3	1321.0	980	0	36
2020.11.06	1325.6	1339.9	1316.2	1327.1	1065	0	36
2020.11.09	1330.2	1347.5	1321.0	1326.9	1155	0	36
2020.11.10	1327.5	1346.8	1322.1	1345.4	804	0	36
2020.11.11	1349.5	1373.7	1344.1	1371.7	936	0	36
2020.11.12	1374.9	1397.7	1374.9	1396.7	901	0	36
2020.11.13	1394.4	1405.2	1386.0	1388.0	1232	0	36
2020.11.16	1389.7	1422.4	1389.7	1417.4	1130	0	36
2020.11.17	1421.1	1421.6	1388.6	1389.6	1265	0	36
2020.11.18	1390.2	1427.8	1380.9	1388.3	1494	0	36
2020.11.19	1383.4	1390.4	1369.6	1370.6	1326	0	36
2020.11.20	1373.8	1385.7	1356.0	1367.4	1318	0	36
2020.11.23	1361.7	1378.5	1353.8	1361.2	1298	0	36
2020.11.24	1365.4	1367.9	1331.3	1331.3	1122	0	36
2020.11.25	1336.5	1349.4	1330.6	1347.4	1146	0	36
2020.11.26	1349.6	1396.1	1346.7	1393.1	757	0	36
2020.11.27	1392.4	1405.3	1382.5	1392.4	1464	0	36
2020.11.30	1386.7	1389.2	1373.4	1384.3	1133	0	36
2020.12.01	1390.0	1392.9	1363.2	1363.7	1180	0	36
2020.12.02	1364.5	1365.0	1315.5	1323.9	1596	0	36
2020.12.03	1325.6	1334.5	1311.7	1331.1	1471	0	36
2020.12.04	1331.3	1340.2	1317.9	1321.9	1182	0	36
2020.12.07	1318.7	1323.6	1298.8	1312.2	1169	0	36
2020.12.08	1315.4	1321.9	1304.0	1310.5	842	0	36
2020.12.09	1313.2	1318.6	1296.3	1297.8	736	0	36
2020.12.10	1302.5	1315.9	1280.2	1311.5	1248	0	36
2020.12.11	1317.6	1326.1	1308.7	1324.1	668	0	36
2020.12.14	1324.8	1340.7	1318.4	1338.2	660	0	36
2020.12.15	1334.0	1344.4	1330.5	1334.5	861	0	36
2020.12.16	1334.7	1345.7	1330.3	1344.2	713	0	36
2020.12.17	1346.4	1356.3	1341.9	1355.8	753	0	36
2020.12.18	1353.7	1362.0	1342.9	1348.3	908	0	36
2020.12.21	1349.2	1355.1	1334.6	1351.7	990	0	36
2020.12.22	1351.5	1359.3	1342.7	1347.1	822	0	36
2020.12.23	1346.9	1354.8	1341.0	1347.4	694	0	36
2020.12.24	1350.7	1357.0	1349.7	1352.1	179	0	36
2020.12.29	1344.8	1358.6	1343.9	1353.2	727	0	36
2020.12.30	1353.0	1355.9	1345.2	1346.1	644	0	36
2020.12.31	1350.4	1359.2	1348.4	1354.3	610	0	36
2021.01.04	1359.9	1365.3	1340.8	1350.1	944	0	36
2021.01.05	1345.5	1349.9	1333.3	1335.2	772	0	36
2021.01.06	1335.5	1344.4	1328.6	1329.6	958	0	36
2021.01.07	1329.4	1333.9	1309.3	1309.8	891	0	36
2021.01.08	1309.6	1313.5	1290.4	1291.4	977	0	36
2021.01.11	1295.7	1304.6	1272.1	1287.4	1079	0	36
2021.01.12	1293.1	1299.0	1277.4	1280.8	780	0	36
2021.01.13	1284.0	1312.1	1281.6	1310.1	913	0	36
2021.01.14	1311.9	1313.4	1295.7	1307.5	939	0	36
2021.01.15	1311.2	1340.7	1304.8	1332.4	1169	0	36
2021.01.18	1324.9	1328.4	1318.5	1320.5	374	0	36
2021.01.19	1320.8	1326.7	1310.4	1326.7	1099	0	36
2021.01.20	1325.5	1325.5	1311.2	1316.2	797	0	36
2021.01.21	1317.9	1320.4	1299.7	1301.7	865	0	36
2021.01.22	1303.4	1307.9	1287.2	1287.2	799	0	36
2021.01.25	1290.0	1294.0	1282.1	1293.0	623	0	36
2021.01.26	1293.8	1305.1	1285.4	1299.2	857	0	36
2021.01.27	1299.5	1304.0	1287.7	1300.0	813	0	36
2021.01.28	1295.9	1298.8	1284.0	1285.0	744	0	36
2021.01.29	1284.8	1293.2	1273.4	1285.3	981	0	36
2021.02.01	1288.6	1306.9	1284.2	1301.0	987	0	36
2021.02.02	1298.3	1301.3	1279.6	1280.5	1013	0	36
2021.02.03	1277.4	1314.0	1276.9	1308.5	1141	0	36
2021.02.04	1305.4	1328.6	1298.4	1327.6	1049	0	36
2021.02.05	1327.9	1334.3	1319.0	1326.9	1061	0	36
2021.02.08	1326.8	1330.3	1317.4	1320.4	966	0	36
2021.02.09	1318.2	1332.1	1315.3	1329.1	833	0	36
2021.02.10	1329.9	1338.3	1322.5	1335.4	932	0	36
2021.02.11	1335.2	1336.2	1316.4	1322.3	805	0	36
2021.02.12	1320.6	1337.0	1308.2	1327.6	1045	0	36
2021.02.15	1326.7	1329.1	1317.4	1317.9	749	0	36
2021.02.16	1322.2	1333.4	1319.7	1326.1	782	0	36
2021.02.17	1324.0	1337.6	1320.6	1337.6	732	0	36
2021.02.18	1336.5	1347.7	1332.6	1343.8	878	0	36
2021.02.19	1339.8	1346.1	1330.5	1334.4	784	0	36
2021.02.22	1333.6	1387.7	1330.6	1386.3	1138	0	36
2021.02.23	1379.8	1427.6	1375.9	1425.7	1211	0	36
2021.02.24	1423.1	1441.7	1409.9	1424.6	1350	0	36
2021.02.25	1422.0	1442.1	1417.6	1440.1	994	0	36
2021.02.26	1427.3	1446.4	1416.1	1434.6	1474	0	36
2021.03.01	1431.4	1441.7	1425.0	1428.0	1078	0	36
2021.03.02	1420.0	1424.9	1409.8	1414.7	1092	0	36
2021.03.03	1418.0	1421.9	1388.6	1389.6	1018	0	36
