<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.08	1.54931	1.55361	1.54818	1.55151	79526	0	32
2020.12.09	1.55078	1.55390	1.54412	1.54842	83609	0	32
2020.12.10	1.54803	1.54967	1.54014	1.54676	93872	0	32
2020.12.11	1.54613	1.54952	1.54445	1.54576	87300	0	32
2020.12.14	1.54750	1.55347	1.54595	1.54990	73113	0	32
2020.12.15	1.54933	1.55176	1.54210	1.54307	73303	0	32
2020.12.16	1.54308	1.55657	1.54245	1.55390	85551	0	32
2020.12.17	1.55379	1.56224	1.55275	1.56056	74613	0	32
2020.12.18	1.56008	1.56686	1.55977	1.56666	75624	0	32
2020.12.21	1.56404	1.57420	1.56339	1.57407	109603	0	32
2020.12.22	1.57174	1.57839	1.56833	1.56980	84120	0	32
2020.12.23	1.56952	1.57187	1.56417	1.56505	63077	0	32
2020.12.24	1.56520	1.56846	1.56078	1.56427	56493	0	32
2020.12.28	1.56581	1.57298	1.56497	1.56893	72313	0	32
2020.12.29	1.56917	1.57149	1.56585	1.56996	73901	0	32
2020.12.30	1.56925	1.57363	1.56605	1.56786	80946	0	32
2020.12.31	1.56701	1.56886	1.55444	1.55473	75980	0	32
2021.01.04	1.55621	1.56786	1.55495	1.56508	100272	0	32
2021.01.05	1.56426	1.56664	1.55635	1.55783	100792	0	32
2021.01.06	1.55748	1.56574	1.55675	1.56236	139098	0	32
2021.01.07	1.56207	1.56375	1.55419	1.55649	110515	0	32
2021.01.08	1.55499	1.55794	1.55004	1.55086	113495	0	32
2021.01.11	1.55135	1.55893	1.54943	1.55311	94324	0	32
2021.01.12	1.55100	1.55353	1.54828	1.55169	97452	0	32
2021.01.13	1.54992	1.55352	1.54161	1.54316	92531	0	32
2021.01.14	1.54226	1.54436	1.53328	1.53647	94739	0	32
2021.01.15	1.53506	1.54316	1.53486	1.53779	96286	0	32
2021.01.18	1.53777	1.54482	1.53628	1.53984	81805	0	32
2021.01.19	1.53943	1.54772	1.53814	1.54396	82260	0	32
2021.01.20	1.54267	1.54508	1.52667	1.52902	89773	0	32
2021.01.21	1.52880	1.53833	1.52824	1.53763	86916	0	32
2021.01.22	1.53655	1.54998	1.53627	1.54949	81346	0	32
2021.01.25	1.54613	1.54905	1.54288	1.54705	84673	0	32
2021.01.26	1.54625	1.54954	1.54309	1.54362	77386	0	32
2021.01.27	1.54275	1.55174	1.54168	1.55050	105829	0	32
2021.01.28	1.54926	1.55920	1.54700	1.55504	113597	0	32
2021.01.29	1.55389	1.55802	1.54704	1.55028	120461	0	32
2021.02.01	1.55107	1.55376	1.54538	1.55016	104450	0	32
2021.02.02	1.54945	1.55119	1.53876	1.53919	92233	0	32
2021.02.03	1.53905	1.54001	1.53480	1.53851	88604	0	32
2021.02.04	1.53806	1.53954	1.53185	1.53356	90199	0	32
2021.02.05	1.53387	1.53843	1.53117	1.53722	85683	0	32
2021.02.08	1.53543	1.53841	1.53402	1.53493	72880	0	32
2021.02.09	1.53419	1.54359	1.53413	1.53790	86642	0	32
2021.02.10	1.53832	1.54117	1.53729	1.53890	83442	0	32
2021.02.11	1.53805	1.54120	1.53671	1.54106	63280	0	32
2021.02.12	1.53955	1.54406	1.53728	1.53767	64822	0	32
2021.02.15	1.53733	1.53824	1.53170	1.53227	39504	0	32
2021.02.16	1.53214	1.53771	1.53118	1.53593	63375	0	32
2021.02.17	1.53548	1.53694	1.52829	1.52906	72766	0	32
2021.02.18	1.52831	1.53653	1.52831	1.53296	70536	0	32
2021.02.19	1.53225	1.53772	1.52754	1.52846	73123	0	32
2021.02.22	1.52825	1.53495	1.52616	1.53387	64591	0	32
2021.02.23	1.53180	1.53486	1.52797	1.52933	61227	0	32
2021.02.24	1.52818	1.53036	1.52090	1.52220	71578	0	32
2021.02.25	1.52134	1.53517	1.52132	1.53462	91923	0	32
2021.02.26	1.53417	1.53871	1.52895	1.53791	113547	0	32
2021.03.01	1.53624	1.53788	1.52258	1.52336	73249	0	32
2021.03.02	1.52311	1.52812	1.51998	1.52765	76840	0	32
2021.03.03	1.52631	1.52796	1.52206	1.52342	64568	0	32
